,ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER_x,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION,YEAR,LICENSE NUMBER_y,total_pop,medhhinc,share_BA+,a35to64_share,metro_GDP,Cook_U3_ann_avg,which_ssa,in_ssa,num_sites,num_renewals
3488,1122973-20030216,1323567,211115,1,ALI'S DOLLAR PLUS INC,DOLLAR VALUE PLUS,1848 S BLUE ISLAND AVE,CHICAGO,IL,60608.0,25.0,24.0,25-24,12.0,1010,Limited Business License,,,1122973.0,RENEW,,12/17/2002,03/12/2003,N,02/16/2003,02/15/2004,03/12/2003,09/16/2003,AAI,,,41.856645573,-87.662371778,"(41.85664557310438, -87.66237177841674)",2003,1122973.0,7000.0,20985.0,2.0428571428571427,51.812897868807106,510351.3,7.458333333333332,0.0,0.0,2.0,2.0
3489,2163780-20130508,2163780,373677,1,ST MARY FUEL COMPANY,K & B FUEL,6700 S ASHLAND AVE 1ST,CHICAGO,IL,60636.0,16.0,46.0,16-46,7.0,1275,Filling Station,666,Operation of a Fuel Filling Station,2163780.0,ISSUE,06/29/2012,04/11/2013,05/06/2013,N,05/08/2013,05/15/2015,05/07/2013,05/08/2013,AAI,,,41.772098233,-87.66416461799999,"(41.77209823278005, -87.66416461759566)",2013,2163780.0,3254.0,23443.0,6.5,34.300000000000004,543675.4,9.624999999999998,0.0,0.0,6.0,1.0
3490,14761-20110816,2100140,27594,1,CICERO AUTO REPAIR INC,CICERO AUTO REPAIR INC,3739 N CICERO AVE,CHICAGO,IL,60641.0,30.0,25.0,30-25,17.0,1569,Motor Vehicle Repair : Engine Only (Class II),,,14761.0,RENEW,,06/15/2011,07/05/2011,N,08/16/2011,08/15/2013,07/05/2011,07/06/2011,AAC,12/29/2012,,41.949140458,-87.747024423,"(41.94914045819708, -87.74702442283542)",2011,14761.0,2313.0,54250.0,18.6,38.4,529859.9,10.441666666666666,0.0,0.0,12.0,7.0
3491,1575910-20080916,1919117,287288,1,AMBASSADOR TALENT AGENTS,AMBASSADOR TALENT AGENTS,333 N MICHIGAN AVE  910,CHICAGO,IL,60601.0,42.0,44.0,42-44,1.0,1010,Limited Business License,,,1575910.0,RENEW,,07/15/2008,09/05/2008,N,09/16/2008,09/15/2010,09/05/2008,09/08/2008,AAI,,,41.887542941,-87.62440700200001,"(41.88754294139151, -87.62440700245574)",2008,1575910.0,7283.0,95596.0,35.8,33.4,536770.8,6.433333333333334,0.0,0.0,9.0,8.0
3492,1356263-20040216,1449154,4602,2,THE VIDEO CLINIC,VIDEO FUTURES,5847 W FULLERTON AVE,CHICAGO,IL,60639.0,36.0,17.0,36-17,25.0,1061,Electronic Equipment Repair,,,1356263.0,RENEW,,12/15/2003,02/17/2004,N,02/16/2004,02/15/2005,12/22/2003,04/12/2004,AAI,,,41.923764802,-87.772752325,"(41.923764802297526, -87.77275232461281)",2004,1356263.0,10546.0,41761.0,3.1765598331120803,55.222068008327554,523290.0,6.833333333333332,0.0,0.0,10.0,1.0
3493,1678735-20070816,1838930,300806,1,"BRONZEVILLE CORPORATIUM, INC.",BRONZEVILLE CORPORATIUM,215 E 31ST ST 1,CHICAGO,IL,60616.0,3.0,7.0,3-7,2.0,1014,Retail Computing Center,,,1678735.0,RENEW,,06/21/2007,08/17/2007,N,08/16/2007,06/15/2008,08/17/2007,08/20/2007,AAI,,,41.838263596,-87.621233367,"(41.8382635962444, -87.62123336655749)",2007,1678735.0,1076.0,37581.0,25.8,29.3,553134.7,5.25,0.0,0.0,9.0,4.0
3494,61906-20021116,1288167,41881,1,SHALEEN INC.,SHALEEN MARATHON,7100 S HALSTED ST 1ST,CHICAGO,IL,60621.0,6.0,42.0,6-42,7.0,1275,Filling Station,666,Operation of a Fuel Filling Station,61906.0,RENEW,,09/24/2002,11/12/2002,N,11/16/2002,11/15/2003,11/12/2002,11/14/2002,AAI,,,41.765109431999996,-87.644556952,"(41.76510943191112, -87.64455695176326)",2002,61906.0,3994.0,26181.0,2.1532298447671505,56.42161204605846,503971.1,7.6416666666666675,0.0,0.0,14.0,4.0
3495,64503-20030816,1369201,59241,1,OFFICE MAX INCORPORATED,BOISE OFFICE PRODUCTS CORPORAT,111 W WASHINGTON ST   1060,CHICAGO,IL,60602.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,64503.0,RENEW,,06/24/2003,10/01/2003,N,08/16/2003,08/15/2004,12/22/2003,01/07/2004,AAI,,,41.883100962,-87.631263221,"(41.88310096249641, -87.63126322078455)",2004,64503.0,736.0,84073.0,22.418478260869566,52.1193092621664,523290.0,6.833333333333332,0.0,0.0,6.0,5.0
3496,51416-20090416,1955828,37942,1,LORI LENCIONI,THE DO ZOO HAIR PARLOR,707 W BELDEN AVE  1,CHICAGO,IL,60614.0,43.0,35.0,43-35,18.0,1010,Limited Business License,,,51416.0,RENEW,,02/17/2009,04/17/2009,N,04/16/2009,04/15/2011,04/17/2009,04/20/2009,AAI,,35.0,41.923555326999995,-87.64658493700001,"(41.923555326851904, -87.64658493684865)",2009,51416.0,2130.0,79250.0,37.9,24.4,516755.6,10.55,35.0,1.0,8.0,8.0
3497,1574032-20071116,1861704,263530,4,"HANCO ENTERPRISES, INC.",SU NUEVA LAVANDERIA,4314 W MARQUETTE RD,CHICAGO,IL,60629.0,13.0,46.0,13-46,8.0,1456,"Laundry, Late Hour",,,1574032.0,RENEW,,09/21/2007,11/09/2007,N,11/16/2007,10/15/2009,11/09/2007,11/27/2007,AAI,,,41.771387204,-87.730590061,"(41.771387204322814, -87.73059006104569)",2007,1574032.0,10453.0,44928.0,3.7,24.1,553134.7,5.25,0.0,0.0,76.0,4.0
3498,1841663-20070705,1841663,319901,1,SMARTAIRNET CORPORATION,VRMAGE,1242 N MILWAUKEE AVE 1,CHICAGO,IL,60622.0,1.0,5.0,1-5,14.0,1014,Retail Computing Center,,,1841663.0,ISSUE,07/05/2007,07/05/2007,07/05/2007,N,07/05/2007,11/15/2008,07/05/2007,07/05/2007,AAI,,33.0,41.90425839,-87.668111289,"(41.904258390476876, -87.66811128865896)",2007,1841663.0,4858.0,74130.0,37.5,22.0,553134.7,5.25,33.0,1.0,2.0,0.0
3499,1300408-20040216,1618897,201538,1,VAN L. SPEAKERWORKS,VAN L SPEAKERWORKS,5704 N WESTERN AVE,CHICAGO,IL,60659.0,40.0,25.0,40-25,20.0,1061,Electronic Equipment Repair,,,1300408.0,RENEW,,07/25/2005,08/20/2005,N,02/16/2004,02/15/2005,08/20/2005,08/22/2005,AAI,,,41.985191227,-87.68964592200001,"(41.98519122698636, -87.68964592211006)",2005,1300408.0,13368.0,51295.0,22.0,32.5,534392.2,6.400000000000001,0.0,0.0,17.0,5.0
3500,2114187-20150916,2416709,365240,1,MKDKS FOOD MART INC.,IRVING PULASKI SHELL,4000-4010 W IRVING PARK RD 1ST,CHICAGO,IL,60641.0,39.0,34.0,39-34,17.0,1275,Filling Station,666,Operation of a Fuel Filling Station,2114187.0,RENEW,,07/15/2015,08/05/2015,N,09/16/2015,09/15/2017,08/05/2015,08/06/2015,AAI,,,41.953756874,-87.72769851299999,"(41.95375687447515, -87.72769851312907)",2015,2114187.0,3834.0,51511.0,45.3,38.1,566618.9,6.2333333333333325,0.0,0.0,13.0,3.0
3501,1444043-20031124,1444043,213349,3,BRADLEY STEVEN CLEVELAND,DARKWAVE PC,1922 S JEFFERSON ST  2,CHICAGO,IL,60616.0,25.0,6.0,25-6,12.0,1012,Home Occupation,,,1444043.0,C_LOC,10/22/2003,11/21/2003,11/21/2003,N,11/24/2003,02/15/2004,11/21/2003,11/24/2003,AAI,,,41.856158817,-87.64196144600001,"(41.856158816827566, -87.64196144567981)",2003,1444043.0,1648.0,35273.0,7.5849514563106775,47.85510009532889,510351.3,7.458333333333332,0.0,0.0,6.0,3.0
3502,49369-20100116,2004654,1784,1,STEVENS EXHIBITS/DISPLAYS INC,STEVENS EXHIBITS/DISPLAYS INC,3900 S UNION AVE,CHICAGO,IL,60609.0,11.0,35.0,11-35,9.0,1010,Limited Business License,,,49369.0,RENEW,,11/16/2009,11/30/2009,N,01/16/2010,01/15/2012,11/30/2009,12/01/2009,AAI,,13.0,41.823398268000005,-87.64363364200001,"(41.823398268155046, -87.64363364197497)",2009,49369.0,1400.0,54741.0,17.1,27.9,516755.6,10.55,13.0,1.0,12.0,12.0
3503,2008658-20131216,2292320,349206,1,RYEA T. KIM AND  SEONG SUK LEE KIM,PANDA CLEANERS,5500 W LAWRENCE AVE 1 1,CHICAGO,IL,60630.0,45.0,29.0,45-29,16.0,1010,Limited Business License,,,2008658.0,RENEW,,10/15/2013,11/29/2013,N,12/16/2013,12/15/2015,11/29/2013,11/29/2013,AAI,,,41.967916054,-87.765080343,"(41.96791605355328, -87.76508034348919)",2013,2008658.0,3646.0,46065.0,19.3,40.0,543675.4,9.624999999999998,0.0,0.0,5.0,4.0
3504,1649682-20070816,1838727,298920,1,"MERCURY MAINTENANCE, INC","MERCURY MAINTENANCE, INC.",2940 N CICERO AVE,CHICAGO,IL,60641.0,31.0,18.0,31-18,25.0,1010,Limited Business License,,,1649682.0,RENEW,,06/21/2007,09/06/2007,N,08/16/2007,08/15/2009,09/06/2007,09/07/2007,AAI,,,41.934562196,-87.74686218299999,"(41.93456219587089, -87.74686218319911)",2007,1649682.0,6320.0,42794.0,8.0,27.7,553134.7,5.25,0.0,0.0,8.0,7.0
3505,49899-20040816,1498074,10966,2,KARIS PHARMACY INC,NORWOOD HEALTHMART DRUGS,6165 N NORTHWEST HWY 1ST,CHICAGO,IL,60631.0,41.0,16.0,41-16,16.0,1006,Retail Food Establishment,,,49899.0,RENEW,,06/30/2004,07/16/2004,N,08/16/2004,08/15/2005,07/16/2004,08/24/2004,AAC,03/03/2005,,41.993820737,-87.801272731,"(41.99382073714863, -87.80127273060515)",2004,49899.0,6860.0,53028.0,12.682215743440231,52.25014611338399,523290.0,6.833333333333332,0.0,0.0,18.0,2.0
3506,2055595-20110106,2055595,356530,1,KOCHIN OIL CORPORATION,KLARK,3947 S KEDZIE AVE 1ST,CHICAGO,IL,60632.0,12.0,22.0,12-22,9.0,1275,Filling Station,666,Operation of a Fuel Filling Station,2055595.0,ISSUE,09/13/2010,09/22/2010,09/22/2010,N,01/06/2011,09/15/2012,01/03/2011,01/06/2011,AAI,,,41.821209866,-87.70434018200001,"(41.82120986608627, -87.7043401815904)",2011,2055595.0,5059.0,40273.0,8.8,35.0,529859.9,10.441666666666666,0.0,0.0,15.0,4.0
3507,1974135-20130616,2250772,343622,1,ASAD SALES INC.,MARATHON,2844 W 47TH ST 1ST,CHICAGO,IL,60632.0,15.0,30.0,15-30,9.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1974135.0,RENEW,,04/15/2013,05/01/2013,N,06/16/2013,06/15/2015,05/01/2013,05/02/2013,AAI,,,41.808358801,-87.69600054799999,"(41.80835880096846, -87.69600054787155)",2013,1974135.0,7638.0,34263.0,2.8,37.2,543675.4,9.624999999999998,0.0,0.0,17.0,4.0
3508,6665-20031116,1412066,25440,1,ROBERT F BACIGALUPO,ROBERT F BACIGALUPO,2433 S OAKLEY AVE  WESTO,CHICAGO,IL,60608.0,25.0,1.0,25-1,10.0,1010,Limited Business License,,,6665.0,RENEW,,09/26/2003,10/24/2003,N,11/16/2003,02/15/2004,10/24/2003,10/27/2003,AAI,,,41.847423215999996,-87.682917511,"(41.847423215883275, -87.68291751126738)",2003,6665.0,5255.0,30670.0,3.006660323501426,54.35514018691588,510351.3,7.458333333333332,0.0,0.0,9.0,9.0
3509,69082-20050516,1585098,44585,1,CELINE'S JEWELRY INC,CELINE'S JEWELRY INC,7 S WABASH AVE  1FL B,CHICAGO,IL,60603.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,69082.0,RENEW,,03/23/2005,04/27/2005,N,05/16/2005,05/15/2006,04/27/2005,04/28/2005,AAI,,,41.881873165,-87.62606128899999,"(41.8818731651096, -87.6260612888301)",2005,69082.0,518.0,90694.0,40.5,18.2,534392.2,6.400000000000001,0.0,0.0,13.0,13.0
3510,1120911-20020816,1267055,210058,1,VICTORIA RUVALCABA ESPARZA,LITTLE VILLAGE CURRENCY EXCHANGE,3025 W 26TH ST,CHICAGO,IL,60623.0,12.0,6.0,12-6,10.0,1010,Limited Business License,,,1120911.0,RENEW,,06/28/2002,08/14/2002,N,08/16/2002,08/15/2003,08/14/2002,08/15/2002,AAI,,25.0,41.844476311,-87.701298658,"(41.84447631060931, -87.70129865840586)",2002,1120911.0,888.0,27438.0,3.153153153153153,47.939262472885034,503971.1,7.6416666666666675,25.0,1.0,9.0,9.0
3511,1618373-20130816,2267194,294048,1,"PATIO PANTRY, INC.",PATIO GAS,6260-6262 N CLARK ST,CHICAGO,IL,60660.0,40.0,27.0,40-27,24.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1618373.0,RENEW,,06/15/2013,01/15/2014,N,08/16/2013,08/15/2015,01/15/2014,01/15/2014,AAI,,,41.996127609,-87.67035817799999,"(41.99612760904026, -87.67035817828892)",2014,1618373.0,3049.0,36520.0,32.5,41.49999999999999,552838.1,7.508333333333334,0.0,0.0,29.0,7.0
3512,1445430-20050816,1613097,270160,1,"HOMAN GAS & MINI MART, INC.",MARATHON FUEL & MINI MART,43 N HOMAN BLVD,CHICAGO,IL,60624.0,28.0,74.0,28-74,11.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1445430.0,RENEW,,06/21/2005,08/12/2005,N,08/16/2005,08/15/2006,08/12/2005,08/15/2005,AAI,,,41.882211292,-87.710898608,"(41.882211292040566, -87.7108986080365)",2005,1445430.0,932.0,37167.0,4.8,15.0,534392.2,6.400000000000001,0.0,0.0,32.0,6.0
3513,73650-20030816,1370354,65171,1,ALEX & JIMMY KARFIS,LOGAN SQUARE DETAIL,2438 N MILWAUKEE AVE 1ST,CHICAGO,IL,60647.0,1.0,30.0,1-30,14.0,1569,Motor Vehicle Repair : Engine Only (Class II),,,73650.0,RENEW,,06/24/2003,08/12/2003,N,08/16/2003,08/15/2004,08/12/2003,08/13/2003,AAI,,,41.925484184,-87.70179046,"(41.925484184305496, -87.70179046016253)",2003,73650.0,2864.0,43257.0,14.210893854748605,53.81050463439754,510351.3,7.458333333333332,0.0,0.0,13.0,8.0
3514,2918-20050926,1620261,85391,1,KEAN BROTHERS INC,KEAN BROS INC,2632 W 111TH ST,CHICAGO,IL,60655.0,19.0,17.0,19-17,22.0,1275,Filling Station,666,Operation of a Fuel Filling Station,2918.0,C_CAPA,08/10/2005,08/10/2005,08/10/2005,N,09/26/2005,02/15/2006,09/23/2005,09/26/2005,AAI,,,41.691836286,-87.687364482,"(41.69183628557645, -87.68736448197355)",2005,2918.0,2831.0,80700.0,26.5,31.4,534392.2,6.400000000000001,0.0,0.0,74.0,12.0
3515,7158-20070216,1781166,50666,1,IOANA BARBULESLU,"NELLY'S SALOON, INC.",3256 N ELSTON AVE 1ST #,CHICAGO,IL,60618.0,33.0,2.0,33-2,17.0,1782,"Tobacco Vending, Individual",,,7158.0,RENEW,,12/20/2006,01/26/2007,N,02/16/2007,04/15/2009,01/26/2007,01/29/2007,AAI,,,41.940529919,-87.70019492600001,"(41.94052991892226, -87.70019492573454)",2007,7158.0,4660.0,58205.0,17.9,32.4,553134.7,5.25,0.0,0.0,20.0,6.0
3516,5617-20040816,1500142,25192,1,GEORGE S. WINSKY,EAST SIDE BODY SHOP,10005 S AVENUE N  1ST,CHICAGO,IL,60617.0,10.0,26.0,10-26,4.0,1570,Motor Vehicle Repair: Engine/Body(Class III),,,5617.0,RENEW,,06/30/2004,08/02/2004,N,08/16/2004,08/15/2005,08/04/2004,08/05/2004,AAI,,,41.713654203000004,-87.538737519,"(41.71365420268293, -87.53873751915407)",2004,5617.0,4289.0,30519.0,1.5388202378176732,55.93597154290797,523290.0,6.833333333333332,0.0,0.0,13.0,8.0
3517,7428-20090816,1976235,3836,2,MOSTAFFA NAFISI & B AZARNOOSH,BELMONT&KOSTNER INC,4357 W BELMONT AVE,CHICAGO,IL,60641.0,31.0,33.0,31-33,25.0,1275,Filling Station,666,Operation of a Fuel Filling Station,7428.0,RENEW,,06/15/2009,07/23/2009,N,08/16/2009,08/15/2011,07/23/2009,07/24/2009,AAI,,,41.938852441,-87.73698057200001,"(41.93885244077729, -87.73698057195097)",2009,7428.0,4492.0,41477.0,10.0,27.1,516755.6,10.55,0.0,0.0,41.0,8.0
3518,1520098-20051116,1642055,281628,1,GOLDEN   ARROW REALTY,GOLDEN  ARROW REALTY,6743 W BELMONT AVE,CHICAGO,IL,60634.0,36.0,28.0,36-28,25.0,1010,Limited Business License,,,1520098.0,RENEW,,09/22/2005,10/06/2005,N,11/16/2005,11/15/2006,10/06/2005,10/06/2005,AAI,,,41.938059291,-87.795003707,"(41.938059291151056, -87.79500370680137)",2005,1520098.0,6745.0,67528.0,15.9,33.0,534392.2,6.400000000000001,0.0,0.0,8.0,7.0
3519,2147269-20120425,2147269,280502,41,AUTOZONE PARTS INC,AUTOZONE # 4416,4916 S KEDZIE AVE 1 1,CHICAGO,IL,60632.0,14.0,20.0,14-20,8.0,1010,Limited Business License,,,2147269.0,ISSUE,04/03/2012,04/09/2012,04/25/2012,N,04/25/2012,07/15/2014,04/25/2012,04/25/2012,AAI,,,41.803911189000004,-87.70400065,"(41.80391118851789, -87.70400064953495)",2012,2147269.0,5332.0,43295.0,7.0,30.5,545391.7,9.625,0.0,0.0,340.0,3.0
3520,1221922-20120616,2149424,223173,1,36TH AND KING DRIVE INC.,36TH AND KING DRIVE INC AMOCO,342 E 35TH ST,CHICAGO,IL,60616.0,4.0,31.0,4-31,2.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1221922.0,RENEW,,04/16/2012,06/15/2012,N,06/16/2012,06/15/2014,06/15/2012,06/18/2012,AAI,,,41.831213333,-87.61759441299999,"(41.831213332595595, -87.6175944131222)",2012,1221922.0,1379.0,20714.0,42.6,37.0,545391.7,9.625,0.0,0.0,47.0,12.0
3521,1741975-20061122,1741975,308416,1,"RASHEED AMOCO, INC.",A & K B P,6600 S STONY ISLAND AVE 1,CHICAGO,IL,60637.0,5.0,5.0,5-5,3.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1741975.0,ISSUE,08/23/2006,10/26/2006,10/26/2006,N,11/22/2006,08/15/2007,11/21/2006,11/22/2006,AAI,,,41.775140858,-87.586441972,"(41.7751408577419, -87.58644197169433)",2006,1741975.0,1197.0,18939.0,9.1,27.2,545932.0,4.866666666666666,0.0,0.0,21.0,6.0
3522,1330096-20051125,1645488,257228,1,"HALSTED QUALITY GAS, INC.","HALSTED SHELL, DUNKIN DONUTS, MR. SUB",9802 S HALSTED ST,CHICAGO,IL,60628.0,34.0,40.0,34-40,22.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1330096.0,C_CAPA,09/30/2005,09/30/2005,09/30/2005,N,11/25/2005,11/15/2006,11/23/2005,11/25/2005,AAI,,,41.71580477,-87.643208253,"(41.71580477012766, -87.64320825324427)",2005,1330096.0,4113.0,49063.0,12.7,37.1,534392.2,6.400000000000001,0.0,0.0,38.0,10.0
3523,1803683-20080716,1906726,213799,2,QUEST DEVELOPMENT LLC,QUEST DEVELOPMENT LLC,2325 S MICHIGAN AVE 3RD 300,CHICAGO,IL,60616.0,3.0,3.0,3-3,1.0,1010,Limited Business License,,,1803683.0,RENEW,,05/15/2008,08/26/2008,N,07/16/2008,07/15/2010,08/26/2008,08/27/2008,AAI,,,41.850344589,-87.62359483200001,"(41.85034458915783, -87.62359483192921)",2008,1803683.0,161.0,158375.0,38.2,65.2,536770.8,6.433333333333334,0.0,0.0,10.0,2.0
3524,68679-20040816,1505051,60075,1,ETTORE MARSICO,HAIR'S LOOKING AT YOU,8745 W HIGGINS RD  130,CHICAGO,IL,60631.0,41.0,28.0,41-28,16.0,1010,Limited Business License,,,68679.0,RENEW,,06/30/2004,07/28/2004,N,08/16/2004,08/15/2005,07/28/2004,09/14/2004,AAI,,,41.987481688,-87.844858503,"(41.98748168754663, -87.84485850345517)",2004,68679.0,11643.0,43930.0,14.635403246585932,48.90380313199106,523290.0,6.833333333333332,0.0,0.0,9.0,9.0
3525,1598142-20060216,1673641,292833,1,"HATEEB, INC.","HATEEB, INC",5701 W FULLERTON AVE,CHICAGO,IL,60639.0,36.0,39.0,36-39,25.0,1275,Filling Station,666,Operation of a Fuel Filling Station,1598142.0,RENEW,,12/21/2005,02/07/2006,N,02/16/2006,02/15/2007,02/07/2006,02/08/2006,AAI,,,41.923831671,-87.768478844,"(41.92383167138669, -87.76847884366713)",2006,1598142.0,11538.0,37665.0,4.4,24.2,545932.0,4.866666666666666,0.0,0.0,32.0,1.0
3526,1543266-20160916,2479631,283008,1,"HO FAT LEE CHINESE KITCHEN, INC.","HO FAT LEE CHINESE KITCHEN, I NC.",1114 S KEDZIE AVE,CHICAGO,IL,60612.0,24.0,43.0,24-43,11.0,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1543266.0,RENEW,,07/15/2016,09/01/2016,N,09/16/2016,09/15/2018,09/01/2016,09/02/2016,AAI,,,41.867780169,-87.705859009,"(41.86778016933903, -87.70585900858474)",2016,1543266.0,2689.0,18036.0,8.3,28.099999999999994,574603.1,6.041666666666668,0.0,0.0,10.0,9.0
3527,56570-20091116,1993055,14099,1,RENTALMAX LCC.,CHICAGO EQUIPMENT RENTAL,8522 S PULASKI RD,CHICAGO,IL,60652.0,18.0,6.0,18-6,8.0,1010,Limited Business License,,,56570.0,RENEW,,09/15/2009,09/24/2009,N,11/16/2009,11/15/2011,09/24/2009,09/25/2009,AAI,,,41.737825,-87.72168238799999,"(41.73782499970384, -87.721682387685)",2009,56570.0,10818.0,48589.0,8.3,24.5,516755.6,10.55,0.0,0.0,18.0,7.0
3528,1873303-20071025,1873303,323698,1,VINCENT SANDERS,AKS CONSULTING,801 S PLYMOUTH CT 11TH 1112,CHICAGO,IL,60605.0,4.0,43.0,4-43,1.0,1012,Home Occupation,,,1873303.0,ISSUE,10/25/2007,10/25/2007,10/25/2007,N,10/25/2007,10/15/2008,10/25/2007,10/25/2007,AAI,,,41.872243686,-87.62848458299999,"(41.87224368592311, -87.62848458337889)",2007,1873303.0,6905.0,83761.0,40.1,31.4,553134.7,5.25,0.0,0.0,1.0,0.0
3529,1476532-20100116,2004650,1625,2,ARAMARK UNIFORM SERVICES,ARAMARK UNIFORM SERVICES,4200 S HALSTED ST,CHICAGO,IL,60609.0,11.0,35.0,11-35,9.0,1010,Limited Business License,,,1476532.0,RENEW,,11/16/2009,01/15/2010,N,01/16/2010,01/15/2012,01/15/2010,01/15/2010,AAI,,13.0,41.817493357,-87.645909195,"(41.81749335683982, -87.64590919544361)",2010,1476532.0,4988.0,55455.0,18.1,43.60000000000001,522483.5,10.875,13.0,1.0,26.0,6.0
3530,1575541-20050316,1575541,287095,1,HERITAGE CONSULTING INC,HERITAGE CONSULTING INC,921 W ADDISON ST  1B,CHICAGO,IL,60613.0,44.0,36.0,44-36,19.0,1012,Home Occupation,,,1575541.0,ISSUE,01/28/2005,03/14/2005,03/15/2005,N,03/16/2005,08/15/2005,03/15/2005,03/16/2005,AAI,,17.0,41.947160697,-87.65280081200001,"(41.947160696995034, -87.65280081155123)",2005,1575541.0,1380.0,90104.0,52.9,17.9,534392.2,6.400000000000001,17.0,1.0,2.0,1.0
3531,3862-20010816,1247081,24771,1,V I P TIRE CORPORATION,V I P TIRE CORPORATION,5301 S ARCHER AVE 1ST,CHICAGO,IL,60632.0,14.0,41.0,14-41,8.0,1572,"Tire Facility Class II (1,001 - 5,000 Tires)",,,3862.0,RENEW,,05/17/2002,05/17/2002,N,08/16/2001,08/15/2002,05/17/2002,05/17/2002,AAI,,,41.799148752,-87.739288185,"(41.79914875229354, -87.73928818506286)",2002,3862.0,643.0,45357.0,4.199066874027993,53.041362530413636,503971.1,7.6416666666666675,0.0,0.0,30.0,9.0
3532,58194-20120816,2159440,40594,1,LAVANDERIA LA CHIQUITA INC,LAVANDERIA LA CHIQUITA,4370 W 26TH ST 1ST,CHICAGO,IL,60623.0,22.0,6.0,22-6,10.0,1010,Limited Business License,,,58194.0,RENEW,,06/15/2012,07/11/2012,N,08/16/2012,08/15/2014,07/11/2012,07/12/2012,AAI,,25.0,41.844227726,-87.733907123,"(41.844227726371095, -87.73390712305562)",2012,58194.0,4246.0,33449.0,2.7,34.4,545391.7,9.625,25.0,1.0,12.0,12.0
3533,1249212-20060816,1730851,248748,1,CUONG BUI,QUEEN NAILS,10051 S WESTERN AVE,CHICAGO,IL,60643.0,19.0,22.0,19-22,22.0,1010,Limited Business License,,,1249212.0,RENEW,,06/21/2006,08/04/2006,N,08/16/2006,08/15/2007,08/04/2006,08/07/2006,AAI,,20.0,41.710345724,-87.68159393799999,"(41.71034572428337, -87.68159393806766)",2006,1249212.0,4267.0,95724.0,31.1,40.6,545932.0,4.866666666666666,20.0,1.0,8.0,6.0
3534,1648092-20071116,1865460,297575,1,"XEX HAIR GALLERY, INC.",XEX HAIR GALLERY  INC.,35 W WACKER DR,CHICAGO,IL,60601.0,42.0,9.0,42-9,1.0,1010,Limited Business License,,,1648092.0,RENEW,,09/21/2007,10/29/2007,N,11/16/2007,09/15/2008,10/29/2007,10/30/2007,AAI,,1.0,41.886709667,-87.629303031,"(41.88670966670664, -87.6293030309932)",2007,1648092.0,1625.0,78125.0,36.1,23.7,553134.7,5.25,1.0,1.0,8.0,7.0
3535,1843572-20090816,1978698,320607,1,LEONOR GONZALEZ MONDRAGON,LEONOR GONZALEZ MONDRAGON,2529 W 46TH PL,CHICAGO,IL,60632.0,15.0,20.0,15-20,9.0,1603,"Peddler, food (fruits and vegtables only)",,,1843572.0,RENEW,,06/15/2009,09/16/2009,N,08/16/2009,08/15/2011,,09/16/2009,AAI,,,41.809183046,-87.688184891,"(41.8091830456974, -87.6881848908465)",2009,1843572.0,1786.0,41477.0,1.9,30.1,516755.6,10.55,0.0,0.0,2.0,1.0
3536,2016648-20110809,2016648,350190,1,"KIDDIELAND EDUCATIONAL CENTER OF EXCELLENCE, INC.","KIDDIELAND EDUCATIONAL CENTER OF EXCELLENCE, INC.",3809 N CICERO AVE 1ST,CHICAGO,IL,60641.0,30.0,4.0,30-4,17.0,1010,Limited Business License,,,2016648.0,ISSUE,01/15/2010,08/09/2011,08/09/2011,N,08/09/2011,08/15/2013,08/09/2011,08/09/2011,AAC,12/29/2012,,41.950048514,-87.747075592,"(41.95004851376016, -87.74707559226898)",2011,2016648.0,2313.0,54250.0,18.6,38.4,529859.9,10.441666666666666,0.0,0.0,6.0,0.0
3537,1492687-20040513,1492687,276766,1,"LRA CHICAGO, NFP",LRA CHICAGO NFP,6525 N CLARK ST BSMT,CHICAGO,IL,60626.0,40.0,28.0,40-28,24.0,1010,Limited Business License,,,1492687.0,ISSUE,05/12/2004,05/12/2004,05/12/2004,N,05/13/2004,11/15/2004,05/12/2004,05/13/2004,AAI,,,42.000670405,-87.67134002,"(42.0006704054213, -87.67134001997869)",2004,1492687.0,5403.0,27500.0,5.052748473070516,52.36376759292675,523290.0,6.833333333333332,0.0,0.0,8.0,7.0
